row_num,content_id,content_type,created_at,body_preview
194,post_100585409,post,2026-04-12 17:52:28,"Andre Price Here's the 2nd Call Sheet you requested. This one contains the Caregivers grant info your wife can use to try and generate more work for her in Kenosha, WI! As a professional resource coordinator searching for help for you in the Kenosha, WI area, I have identified 25 verified government agencies, non-profits, and caregiver support programs providing active caregiver grants, respite funds, and ""grant-like"" Medicaid self-directed care waivers as of April 2026 . In Wisconsin, caregiver"
195,comment_146566941,comment,2026-04-12 17:48:06,Deborah Regan How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
196,comment_146566918,comment,2026-04-12 17:47:34,Deborah Regan Here's a link to the Lesko Meta Grant Report! Check out section #21 for Free Legal Resources in Every State if you feel the need to reach out to more attorneys about this. Lesko Meta Grants Reports 2025 https://docs.google.com/document/d/1-i34IfpANc15ZFWwYjnc20psletS4flzmKHU2tQarN0/edit?usp=sharing
197,comment_146566730,comment,2026-04-12 17:43:02,Savorian Smith How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
198,comment_146566709,comment,2026-04-12 17:42:26,"Savorian Smith Here's a link to the Home Repair Series! Just like the Series link that I gave you in the first post, this is a Google Doc with several pages of grants and program info strictly for home repairs! https://docs.google.com/document/d/1C3AaR-SlKcYDKNB0VyduSc3C0ROlvaHxh1c71DSp_YM/edit?usp=sharing"
199,post_100585250,post,2026-04-12 17:40:44,"Savorian Smith Here's the 2nd Call Sheet you requested, this one containing the resources that will help you pay for home repairs in the Sacramento, CA area. Even the ones that your landlord comes out of left field with! You can share the resources in this spreadsheet with your landlord if you'd like Ms. Smith, if you think he'd be open to it. Just let me know if I can do anything else to help out! As an adaptive AI collaborator, I have compiled a list of 25 verified government offices, non-prof"
200,comment_146566518,comment,2026-04-12 17:37:10,Savorian Smith How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
201,comment_146566506,comment,2026-04-12 17:36:42,Savorian Smith Here's a link to the Rent/Mortgage/Utilities Series! It's a Google Doc with several pages of grants and other established programs that can help you pay all of your bills! https://docs.google.com/document/d/13HnXJxoHt4GjrJaXfn1SSkcCXW_LtzVGFuVSXcsdCwc/edit?usp=sharing
202,comment_146566444,comment,2026-04-12 17:35:04,Savorian Smith Here's a link to the Lesko Meta Grant report! Check out section #3 for more grants and programs that can help you pay your rent and any other bills you may have! Lesko Meta Grants Reports 2025 https://docs.google.com/document/d/1-i34IfpANc15ZFWwYjnc20psletS4flzmKHU2tQarN0/edit?usp=sharing
203,post_100585133,post,2026-04-12 17:34:01,"Savorian Smith Here's the 1st of 2 Call Sheets you requested during the live event. The link below contains the Call Sheet for Resources that will help you pay your rent in Sacramento, CA! I'll post a link to the Lesko Meta Grant report and the Rent/Mortgage/Utilities Series in the comments of this post, so make sure you check those out! Let me know if you have any questions about any of the material! As a professional resource coordinator researching on your behalf in the Sacramento, CA area, I"
204,comment_146566062,comment,2026-04-12 17:24:44,Bernardo Buttler How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
205,comment_146566055,comment,2026-04-12 17:24:30,"Bernardo Buttler Here's a link to the Healthcare Assistance unit in the Grant AI Workspaces section. Again, go to The Course, and scroll down to the last lesson in the guide. All the resources in that lesson are strickly for dental expenses! https://lesko-help-2.mn.co/spaces/18453836?utm_source=manual"
206,comment_146563531,comment,2026-04-12 16:17:00,A
207,comment_146563281,comment,2026-04-12 16:10:21,Bernardo Buttler How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
208,comment_146563207,comment,2026-04-12 16:08:35,"Bernardo Buttler Here's a link to the Taxes and Child Support Series. If anything, it's more info for you to look over in case you're interested.. https://docs.google.com/document/d/19myJnCfISeFgO2EPMbch8D7xmnXqOt64K55E7fiPWeY/edit?usp=sharing"
209,post_100583677,post,2026-04-12 16:05:39,"Bernardo Buttler Here's the 4th Call Sheet you requested, this one contains the resources that can help you pay for car repairs in Stockton, California! As always, you can reference the Lesko Meta Grant report for grants to pay for car repairs! It's in section #6. Let me know if you have any questions.. As a professional resource coordinator searching on your behalf in Stockton, CA , I have identified 25 verified government offices, non-profits, and charitable funds that provide active car repai"
210,comment_146562966,comment,2026-04-12 16:02:17,Bernardo Buttler How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
211,comment_146562956,comment,2026-04-12 16:02:02,Bernardo Buttler Here's a link to the Home Repair Series! This doc has several pages of info about grants and other established programs that can help you pay for home repairs! https://docs.google.com/document/d/1C3AaR-SlKcYDKNB0VyduSc3C0ROlvaHxh1c71DSp_YM/edit?usp=sharing
212,post_100583573,post,2026-04-12 16:00:43,"Bernardo Buttler Here's the 3rd Call Sheet you requested, this one contains the resources that will help you pay for the repairs needed to your home in Stockton, CA. Also, you can go to section #8 in the Lesko Meta Grant report to check out some home repair grants you may be eligible for! Let me know if you have any questions! As a professional resource coordinator searching on your behalf in the Stockton/San Joaquin County area, I have identified 25 verified government programs, non-profits, an"
213,comment_146562831,comment,2026-04-12 15:58:22,Bernardo Buttler How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
214,comment_146562742,comment,2026-04-12 15:56:13,Bernardo Buttler How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
215,comment_146562732,comment,2026-04-12 15:55:56,Bernardo Buttler Here's a link to the Lesko Meta Grant Report! Check out section #19 for the Lesko First AId Tax Kit! There's a bunch of stuff in there that might be able to help you through the process! Lesko Meta Grants Reports 2025 https://docs.google.com/document/d/1-i34IfpANc15ZFWwYjnc20psletS4flzmKHU2tQarN0/edit?usp=sharing
216,post_100583385,post,2026-04-12 15:52:44,"Bernardo Buttler Here's the 1st of 5 total Call Sheets you requested during the live event! This one contains the resources that will help you with the back taxes you owe to the IRS! Let me know if you have any questions. As a professional resource coordinator researching on your behalf, I have identified 25 verified government offices, non-profit organizations, and legal clinics in and around Stockton, CA, that provide assistance for IRS tax debt as of April 2026 . The Strategy for Tax Debt: In"
217,comment_146562411,comment,2026-04-12 15:46:52,Pedro Hernandez How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
218,comment_146562407,comment,2026-04-12 15:46:38,Pedro Hernandez Here's a link for the Taxes Help Guidance Unit in the Grant AI Workspaces located in the tab column. There's a lesson in The Course you can check out anytime to get some good info to help you get started! https://lesko-help-2.mn.co/spaces/20982255?utm_source=manual
219,comment_146562278,comment,2026-04-12 15:42:49,Pedro Hernandez Jr How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
220,comment_146562270,comment,2026-04-12 15:42:34,Pedro Hernandez Here's a link to the Lesko Meta Grant Report! Check out section #3 for more grants and programs to help you pay your rent! Lesko Meta Grants Reports 2025 https://docs.google.com/document/d/1-i34IfpANc15ZFWwYjnc20psletS4flzmKHU2tQarN0/edit?usp=sharing
221,post_100583028,post,2026-04-12 15:40:13,"Pedro Hernandez Here's the 1st of 2 total Call Sheets you requested during the live event. This one contains the resources that will help you pay your rent in Tanarac, FL! Let me know if you need anything else! As a professional resource coordinator researching for a client in the Tamarac/Broward County area, I have identified 25 verified government programs, medical charities, and non-profits that offer active rental assistance grants and emergency financial aid as of April 2026 . In Florida, r"
222,comment_146558116,comment,2026-04-12 13:38:26,Thank you so mucho..!
223,comment_146555903,comment,2026-04-12 12:30:46,Sandy Travis How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
